respondent_id,xyz_vaccine,seasonal_vaccine
26868,0.7899166883811174,0.9392783572264509
26869,0.12013112667331734,0.393862326533633
26870,0.6346585602535475,0.8533428279405028
26871,0.04366725996099215,0.026598067264615034
26872,0.062319812887491284,0.29813554116897295
26873,0.159509659663713,0.8844083335352403
26874,0.05488069491635274,0.11021859416429396
26875,0.6358114975179501,0.9493814702399761
26876,0.043414628499357656,0.034547662407360756
26877,0.05426249502974346,0.08375944354647105
26878,0.20139605769272967,0.27081927668197486
26879,0.014235008805803435,0.02009056533731602
26880,0.05845576628413641,0.10548629981827387
26881,0.027034853717951234,0.1018194167590411
26882,0.038710407774209636,0.09251879130011326
26883,0.0709349428843642,0.269174125031475
26884,0.06649524125516176,0.1941178165298809
26885,0.20085659846222365,0.82174464781452
26886,0.07936558591099745,0.7320291361355232
26887,0.6542661172420452,0.8774549853014827
26888,0.8658294106441533,0.942042055829705
26889,0.057932159134460946,0.14399209157328988
26890,0.10592775370167738,0.3582386959199342
26891,0.34416847127213956,0.5431657431741016
26892,0.11884335503156361,0.7718430624458578
26893,0.06526142952351195,0.17914887165900423
26894,0.1249823265129231,0.22516904795782272
26895,0.09326749177684636,0.8357795648814083
26896,0.052073049266332154,0.07718069753530835
26897,0.05069855741433171,0.36049025544113467
26898,0.23847767497485858,0.6334110527153404
26899,0.05739320770960054,0.06744336470850285
26900,0.09749774228207646,0.26318651659580045
26901,0.008342697661506816,0.2570981126815994
26902,0.21044993290381,0.9529180063357388
26903,0.2166525562887141,0.0434173998253201
26904,0.0569579428947289,0.33858788434834536
26905,0.30902877329163503,0.7407300054841381
26906,0.0659727378314332,0.3133498457891938
26907,0.013782320523115456,0.5446834055770362
26908,0.11638291245676648,0.7098722258001183
26909,0.08793038690942033,0.32370874853341886
26910,0.09793104087194823,0.2870009522801465
26911,0.05892787596964983,0.07840673736422177
26912,0.4664227753424906,0.93876366151525
26913,0.7694597781578117,0.8673981192715337
26914,0.07997307053440274,0.1614910834044878
26915,0.14885168844874355,0.7217001809697411
26916,0.08152453616377413,0.39305754508624763
26917,0.0060813365012471025,0.013332037663549944
26918,0.7160134107155992,0.9348119030746401
26919,0.29311669121609873,0.5633474740171314
26920,0.03777279868067191,0.13893128838970195
26921,0.15500255505986707,0.8427623416801637
26922,0.050930213536095094,0.7439650676030365
26923,0.09047632081733709,0.47188887016093706
26924,0.6736292195915192,0.898585707407378
26925,0.1060831092434782,0.5142015509633593
26926,0.5516170861423304,0.40466918885625136
26927,0.33222177580204826,0.7352397299884009
26928,0.052159803224624116,0.4384693808587915
26929,0.07660113620926177,0.14470003581977456
26930,0.7491278647415348,0.9136932542367381
26931,0.09656036536678647,0.37733310437417283
26932,0.049769300500790245,0.8367775258941117
26933,0.10661966148015145,0.8083706038628452
26934,0.45330940313801793,0.6711665041615787
26935,0.14286362352056922,0.45790024492644
26936,0.5021317350858319,0.2234596277790225
26937,0.24327386739227413,0.6848002062674408
26938,0.07295894318849991,0.044932459207955716
26939,0.028969939542394633,0.03584249902986168
26940,0.0811319157252276,0.12152870299653686
26941,0.049859388616857465,0.3799483050652852
26942,0.5641566631973566,0.8608149959716448
26943,0.13817756451946953,0.5953379343957979
26944,0.10212417919836515,0.22062631780669834
26945,0.13138870540543443,0.5545444138125021
26946,0.15973798475874668,0.7989761466468415
26947,0.1362645694986783,0.5312904712844259
26948,0.017279514453102728,0.04528664563048331
26949,0.01881067699660918,0.03604048292439021
26950,0.03832606295435061,0.43899309909306106
26951,0.07715923006837945,0.33397646636924855
26952,0.8234350263990948,0.9318832366591006
26953,0.7532883844018845,0.9637696563079547
26954,0.06071911605021695,0.18070251868865447
26955,0.16979138754704182,0.595658987149684
26956,0.12395024098767453,0.32040143730640397
26957,0.02876348919115374,0.8811071583617878
26958,0.2675598653905037,0.7164792482011872
26959,0.04301436504934339,0.1990513571174566
26960,0.035456068598510575,0.054662306877568484
26961,0.19637698355821867,0.5142973755036089
26962,0.1694618621299213,0.8908478921717008
26963,0.1519556207998661,0.2978515090816318
26964,0.09632804397236773,0.16290879876381864
26965,0.8280619750656529,0.9621497809875434
26966,0.011676492112084325,0.02176029462631805
26967,0.14771911212980993,0.4332824514245066
26968,0.03675333724645461,0.7279767466433066
26969,0.029741690001989948,0.16672645806855627
26970,0.6589407585688208,0.3720673950332414
26971,0.08471997689493813,0.3114197090700947
26972,0.006627958145686944,0.015635784658633013
26973,0.059379559396078564,0.12020443766172421
26974,0.10963228471470905,0.3151452571213501
26975,0.05745017539872663,0.5823062078883027
26976,0.8244894475326959,0.5299009493965394
26977,0.04679732808410015,0.2889517991561101
26978,0.03224381757767429,0.7439249202615541
26979,0.32503388035025743,0.628645199971444
26980,0.04214720013324312,0.09349283695863796
26981,0.05596025679563144,0.2928128499480429
26982,0.6436475268575602,0.8837933031631672
26983,0.1430881977416225,0.5431318023327614
26984,0.09056100774413446,0.1564352933298854
26985,0.024624586934130215,0.10670883366364207
26986,0.2099658827946605,0.6117161853274009
26987,0.08641675667910063,0.22734668457909055
26988,0.028982762759981157,0.10630919916634968
26989,0.2976188332458867,0.7362316470713643
26990,0.012346132680573094,0.0618064664257277
26991,0.31251853817332964,0.5608479643247479
26992,0.3015475835514831,0.4680780377239178
26993,0.148703731295531,0.8070329322167364
26994,0.20278390897354323,0.48379426933963005
26995,0.14915091697618585,0.505687547732538
26996,0.31793354897195625,0.386859277371321
26997,0.02058408933175579,0.07429953229309488
26998,0.059615304440543415,0.05888260454894288
26999,0.34830214675142845,0.4677697987376002
27000,0.12544847328148798,0.3539968725391362
27001,0.044388477659331495,0.7193543992117829
27002,0.010905748104776732,0.19891662738877544
27003,0.025791489388513722,0.057275576019800066
27004,0.1075061864623455,0.26187975661596163
27005,0.3396663526054009,0.7125739979946503
27006,0.8341515410611906,0.9377309804769772
27007,0.06785674681520072,0.15649721083899154
27008,0.046879252308965315,0.05184996088235106
27009,0.06450586964006418,0.2504600178911307
27010,0.09877067254059717,0.1887752344055096
27011,0.09757878575980722,0.13422943923039096
27012,0.3971013946224856,0.6252676711284451
27013,0.10828946778928951,0.393874987947526
27014,0.03311586996138644,0.2672735888973009
27015,0.08409871356829761,0.23514876812243798
27016,0.13183333398944042,0.3233811119528241
27017,0.4326054266557809,0.7990429983195152
27018,0.10902286527698274,0.2733237132881176
27019,0.885616891627768,0.9669664527946664
27020,0.16942236843608702,0.19387558024703003
27021,0.14548403769966262,0.5501995291987599
27022,0.16988409367125373,0.2639051150156117
27023,0.13891098881396777,0.1303007649167353
27024,0.065070642827121,0.24661396320379067
27025,0.05101136890311488,0.02046176729977572
27026,0.11135741745502653,0.47447055594136034
27027,0.0804163633134791,0.6829283213740079
27028,0.3292580734039473,0.8481383897117977
27029,0.07353692961105768,0.26625848294004495
27030,0.12179770359395575,0.21390774430549186
27031,0.18463428634876672,0.8240925881901093
27032,0.19681215475504032,0.4540410003212096
27033,0.2904367650284129,0.730649809861587
27034,0.008293467896460464,0.5699739722440219
27035,0.15533496472144862,0.3755033225803867
27036,0.1982942205503849,0.6386525526981917
27037,0.5917256238076423,0.7340754040243842
27038,0.05492136928412448,0.027387166280431755
27039,0.7164987250682622,0.8890856004956884
27040,0.1408641873688359,0.08906544704777415
27041,0.1258527350321036,0.5443185590266778
27042,0.09712428534000483,0.6720985432807446
27043,0.4983460802810047,0.8136709756051503
27044,0.009499081582867384,0.02304962597966238
27045,0.16659327851354144,0.700318364621866
27046,0.053971714761169076,0.1053901383257227
27047,0.5002284585804183,0.3920931350509467
27048,0.1743682771367303,0.3209830288081019
27049,0.289226601189536,0.9207880973247269
27050,0.046301627371146604,0.5132044348882953
27051,0.12947619731109433,0.3335616547868545
27052,0.10847011754242211,0.2768800290146611
27053,0.8739806367574274,0.9604324949452252
27054,0.035963755929907304,0.06582318855681572
27055,0.08986155341424208,0.8567546450932697
27056,0.020785643855500864,0.04856359567930094
27057,0.032809332572220205,0.04237131577833772
27058,0.8027880469541657,0.9283194281200241
27059,0.071185608831338,0.27656961219173487
27060,0.024458568044469046,0.36655813016739325
27061,0.09281700727264129,0.5070565856233689
27062,0.07658805249513592,0.5113614540494453
27063,0.08798862605352387,0.6659836551715618
27064,0.17537902055301982,0.5428158576296218
27065,0.05222117826442558,0.27026530907075014
27066,0.06109995973726401,0.6986055783296529
27067,0.37487835870851277,0.7279824738617168
27068,0.8546928444539914,0.9481348900730376
27069,0.5430488895618227,0.9375935676498118
27070,0.05880682506250434,0.08069240567056367
27071,0.048190946756219946,0.07809607261101337
27072,0.10987910674396525,0.7494649511846458
27073,0.0264206425187112,0.8003964034564613
27074,0.04388783816824429,0.29603195056883463
27075,0.7306529230988374,0.8780070877352322
27076,0.6415461853898469,0.8198094174842658
27077,0.039172987522934265,0.09070550547744119
27078,0.28390110228228965,0.8848780396387464
27079,0.2708117218164505,0.9260648628597036
27080,0.06934356918553408,0.28149052136366637
27081,0.018543099232381993,0.6659411391412153
27082,0.26549479954044924,0.5154958335821965
27083,0.06292398072328702,0.22248295112465624
27084,0.8621629392820813,0.7024149651072408
27085,0.033618069862822814,0.013905608704157617
27086,0.07039733129440609,0.09241536700270911
27087,0.2112018751186788,0.32250526555915904
27088,0.20841104225020585,0.7607925087805074
27089,0.20926052893784053,0.29874038210112097
27090,0.24257564386844704,0.52550152149874
27091,0.5750912858409226,0.15774423499443313
27092,0.09853046127366644,0.36101020649915466
27093,0.17699966990957933,0.255891790592142
27094,0.00771092082968853,0.027040727579446023
27095,0.058781798896656565,0.46796559356488243
27096,0.01879275622719412,0.18996002958570188
27097,0.5922160430324628,0.7369143077068918
27098,0.6021331973799894,0.8830425379621447
27099,0.16814626686811165,0.4784100709378307
27100,0.06366442986196634,0.7541319665340637
27101,0.09738567759162918,0.6668007726612307
27102,0.09293977675764971,0.8466589507418725
27103,0.014493365204769668,0.04610615769766708
27104,0.26488822314506294,0.557363654835819
27105,0.04292097146505811,0.40829647689555587
27106,0.5894260845241229,0.8813867258254634
27107,0.407105661987477,0.6716660456380216
27108,0.0932147961728176,0.3481823800815233
27109,0.07262084124996894,0.19377432064296243
27110,0.09498601877897234,0.38614762332763514
27111,0.047836372266905486,0.33682482412668885
27112,0.24418648998509263,0.6049636863684855
27113,0.08655840883827047,0.2533935911079758
27114,0.07932908114814785,0.19039616103262838
27115,0.6432632893964164,0.8942188358297561
27116,0.1593553188175226,0.9100021468995046
27117,0.08148615664262485,0.1550762501253367
27118,0.12668512321667505,0.5075597364931631
27119,0.07144540502841867,0.3860395735589188
27120,0.38098749589240827,0.9785896540785144
27121,0.016952770538383226,0.7218199297776334
27122,0.05297077888980877,0.26518018741684996
27123,0.05764989261734784,0.10050077041879889
27124,0.04030269757369027,0.0664951950454712
27125,0.026822283742320773,0.03804531434921587
27126,0.3910903678936967,0.10652459308379025
27127,0.07480421902574162,0.09798108543656182
27128,0.1768441098699555,0.5689821206634115
27129,0.5332580373760767,0.5933010227387873
27130,0.1293404401081108,0.28512537757385287
27131,0.06374896538393243,0.09448046632687668
27132,0.5092971544740672,0.9097963014280677
27133,0.11430257632168198,0.5701036216098124
27134,0.6504473765275574,0.9125393513030796
27135,0.19408798550768136,0.5529737639830162
27136,0.07585075886264601,0.4722245799707206
27137,0.08224102329328747,0.25732157262880007
27138,0.17238818468771416,0.5677126807825269
27139,0.10190295830061014,0.0829741488891763
27140,0.8707319293278151,0.9424483642804218
27141,0.561267287758828,0.784849207645281
27142,0.07093393816066491,0.31514823356863225
27143,0.21887738324828274,0.43967287781446585
27144,0.06602198622027622,0.06140520790904565
27145,0.5943056678559369,0.7634458835784051
27146,0.05384755823796393,0.9203119844710617
27147,0.06065140858363899,0.24432911296547577
27148,0.18359950535251626,0.1534601408268375
27149,0.27232612827714164,0.18218915693170237
27150,0.6299901706275551,0.9630609952704067
27151,0.13043591134804433,0.7111589265285516
27152,0.038933468309945575,0.3051699027736058
27153,0.219389672974576,0.7416187573294397
27154,0.7857727960569827,0.9308300279754211
27155,0.17167008415605706,0.6266809968397239
27156,0.014345517355206049,0.30414200957728715
27157,0.01423370786171338,0.47303390626843556
27158,0.08035662246025592,0.3617698122778257
27159,0.04929364461075106,0.2179181258786349
27160,0.21140474012341143,0.22136894520578246
27161,0.3171717042724433,0.5814041704155182
27162,0.25792219099155983,0.9641408928356923
27163,0.6544591991864447,0.4006917429567682
27164,0.19921056790767983,0.0822071752745048
27165,0.4480591381864575,0.6176885549114147
27166,0.06552040889783958,0.14830902202347868
27167,0.16220975925145614,0.6005260449181486
27168,0.15456424294642906,0.7687548296590889
27169,0.4012972580017531,0.7145217751675513
27170,0.346852121090292,0.8557610985793435
27171,0.04938450345469162,0.3412338705152558
27172,0.05148951410321519,0.8147820963462559
27173,0.2450526299993254,0.5896234353773046
27174,0.04972546750549853,0.09962531201956372
27175,0.0644553280258589,0.13968780976503034
27176,0.5003420603113214,0.9367033893510359
27177,0.7772559345525988,0.9498812025620847
27178,0.14738119585087736,0.41275551443047703
27179,0.09376989013281874,0.30483222183932884
27180,0.2888804097380699,0.3602045570269509
27181,0.03532058960186203,0.7932413689701849
27182,0.6493418278058632,0.9086711152346402
27183,0.042645558499167034,0.5021378656185513
27184,0.033917805082816464,0.3695560232430446
27185,0.4843435474813739,0.7638307466440794
27186,0.16018732193445406,0.6502727372839059
27187,0.08604240702747795,0.11731605333117859
27188,0.055258641989526,0.3547069376945243
27189,0.0993296370631386,0.5407067798493209
27190,0.5119130108671406,0.823457289109116
27191,0.1590983293659036,0.9540882685439769
27192,0.5711246955325163,0.8084947132995223
27193,0.015555237456457618,0.09158585004707322
27194,0.12658879890284744,0.4308465005075229
27195,0.03767686078112051,0.09480768971434313
27196,0.26997846203359555,0.2372447383197773
27197,0.07611938088756896,0.7150100101239739
27198,0.9243623324892413,0.9863918954264663
27199,0.031216929254805854,0.1121319035676409
27200,0.22347181874249444,0.6612960391455045
27201,0.7156145920471365,0.9145007948454054
27202,0.06207562145951597,0.02781208840407035
27203,0.06557109233161176,0.1776109346042783
27204,0.03542774876743923,0.074412893253564
27205,0.08374895147442625,0.270613456735422
27206,0.149152866064338,0.2549779822123288
27207,0.056048355810452075,0.15382809657101132
27208,0.7791901670736896,0.7041265128561217
27209,0.11567265214737532,0.2355121929621752
27210,0.30505898779327467,0.4285061784848579
27211,0.1194830305739814,0.2670588652752417
27212,0.58339211647155,0.9397161481137367
27213,0.4493003419377433,0.4637376121811784
27214,0.02257026089796745,0.06604101526768406
27215,0.13826189257465374,0.7883802883389056
27216,0.0840522003808349,0.8217230077425977
27217,0.07023269882571445,0.12300575253733914
27218,0.6854839242906186,0.9492557999873197
27219,0.39476697369465935,0.5974767660559396
27220,0.17120177174061504,0.4866180737724929
27221,0.17349686112103438,0.5654501225584225
27222,0.20769608937676062,0.5284928198633915
27223,0.06970426243977412,0.7195611185911986
27224,0.2133126670015054,0.7231326882983341
27225,0.1637279803755673,0.23647563777869782
27226,0.0241474860995467,0.2367138817143307
27227,0.1761883982642905,0.45126996636404887
27228,0.4724250859101401,0.861829762659177
27229,0.7831144210913867,0.9438169512809632
27230,0.2145756634131899,0.970737541791832
27231,0.4929390658267326,0.8715654431154193
27232,0.10009480457953207,0.49917411370532605
27233,0.32456535233465905,0.14255853798318202
27234,0.046669057975765364,0.022125274184184127
27235,0.8678039541467565,0.9361046591398194
27236,0.1247527979936322,0.9349999070755058
27237,0.3170900794369854,0.5596126408987395
27238,0.2532729516480051,0.6787470605381463
27239,0.4713159034759705,0.19308194430200998
27240,0.09449525661448575,0.4984541168486446
27241,0.08691005870003528,0.2806383719277571
27242,0.15135542528905244,0.5925612818254642
27243,0.04263885891587721,0.0757147389336416
27244,0.05162781754739586,0.1100961145347186
27245,0.10883018255181777,0.43895773051063613
27246,0.8260767920048195,0.9629496766530958
27247,0.21797536873421725,0.9480148851746317
27248,0.1619789113554407,0.7002645190686773
27249,0.09468010361504402,0.5414715295562912
27250,0.10507258028460706,0.31569129666531925
27251,0.07576939455895265,0.2674938507087355
27252,0.37960618627872006,0.7066104292078169
27253,0.1024499845349667,0.9139866198566684
27254,0.8987102888865444,0.9759052821440793
27255,0.15468779366030072,0.35570604382885906
27256,0.5602500396758546,0.9648332577566107
27257,0.35465447930392413,0.5752722871763517
27258,0.46277985692875495,0.7968490562316609
27259,0.6215601193932354,0.9021024424040509
27260,0.16872999837758398,0.5278705833055711
27261,0.12423310964971229,0.6295928963997924
27262,0.27303025415170035,0.6703259367563598
27263,0.08732908897630053,0.08211009388230157
27264,0.0764994758159744,0.08871263527971633
27265,0.05102433982429241,0.19612502000026785
27266,0.16459646165293518,0.31442437513739446
27267,0.21528193045765479,0.874457565026984
27268,0.01807137216558458,0.18151354216690554
27269,0.746847838068792,0.4794361423879702
27270,0.037952920668289564,0.09446056735555784
27271,0.03630558352348901,0.2528164051037162
27272,0.014457334917125865,0.3197693324782226
27273,0.05211409665822526,0.17180367833600127
27274,0.15940743429436421,0.6164024470533949
27275,0.23858810856216506,0.4481524739749369
27276,0.011296142456997546,0.0917248121199509
27277,0.05299399421344531,0.78713859597159
27278,0.12915422913674754,0.3599489200036525
27279,0.09197834923803021,0.2690712415410853
27280,0.2108301587905769,0.3539813735137278
27281,0.05871583357402391,0.3108006059042645
27282,0.065320502843966,0.8488409540630919
27283,0.008048823542306108,0.03671622371819701
27284,0.15527786612967076,0.21808193293623593
27285,0.10663838415647851,0.37062930392889465
27286,0.06054609857586761,0.21000230172687984
27287,0.18967744407630893,0.5777504432879571
27288,0.5310310407143586,0.7880485405988095
27289,0.2982884798056297,0.4242194076084171
27290,0.017684836651348766,0.06947921703584717
27291,0.6783880036971697,0.8300604418951562
27292,0.05284894594456721,0.6460316806629328
27293,0.11695891116787832,0.9596601626711834
27294,0.01526931826308605,0.034208699778877014
27295,0.2737441060283016,0.8842228017327902
27296,0.06967799774332457,0.7034780255662098
27297,0.062046229739708095,0.7288644454547965
27298,0.08553262302980756,0.24360144145968649
27299,0.2843520786868829,0.69833061297309
27300,0.20117985825351692,0.9613891902346567
27301,0.009071210754365013,0.034290156051958655
27302,0.11804409273151711,0.5924566202329946
27303,0.02002079951115271,0.0773017075807187
27304,0.08856513425802925,0.7661838855598473
27305,0.04208977100323044,0.043213255120632295
27306,0.22162631148285453,0.6037204444623143
27307,0.7540563237981888,0.8004160529933034
27308,0.12247392858922111,0.21619329416487484
27309,0.5594168541825547,0.9641874097957296
27310,0.04290555325382868,0.10313800700424795
27311,0.0855613045749964,0.09819565617906634
27312,0.06164937747552086,0.3643668197776765
27313,0.07255135984233223,0.10812924876769169
27314,0.04449794232921358,0.05550325432399044
27315,0.09578697361042136,0.3313853514433847
27316,0.34246840138686746,0.7404069477028551
27317,0.052099553816588776,0.09850073391336112
27318,0.22345698098356034,0.3123018163873037
27319,0.4232951048430932,0.8798875386724359
27320,0.37066290418658315,0.6343225928844897
27321,0.048277735836938826,0.54230457594655
27322,0.24190843767344747,0.07721766593791347
27323,0.1159905559325368,0.6603343489670285
27324,0.350585596854697,0.5136812950805207
27325,0.725004481961373,0.9341383093812448
27326,0.17531867718200844,0.6605443825082936
27327,0.1019540260686818,0.2893084412082058
27328,0.19347758851593827,0.5585425236434997
27329,0.09475885531649846,0.2701745872053098
27330,0.013169782709739982,0.4352505358072576
27331,0.09193863613100137,0.19181197128362687
27332,0.15013607421315883,0.9375486119948718
27333,0.6233797639175367,0.8139574864190722
27334,0.0380333165080124,0.02469225128952213
27335,0.1252309041188109,0.08999129313104147
27336,0.07772073217844139,0.1791573533625789
27337,0.21784333939803516,0.6731861903860599
27338,0.2533567314508019,0.44159947782172054
27339,0.25012630627449167,0.280208836497619
27340,0.020404956403603736,0.14876250977124536
27341,0.22061328734121996,0.654132160008511
27342,0.025140249708205147,0.5773588921786726
27343,0.043373545938818994,0.09934697458911383
27344,0.2813816887574261,0.49032531234282095
27345,0.08900788010508906,0.3771049394981315
27346,0.7957791237143788,0.9646498707332621
27347,0.687455028232958,0.9124137130454568
27348,0.14404668350081626,0.4099970890910381
27349,0.06524110291960811,0.2001297739820874
27350,0.1990384367791965,0.9331408160771872
27351,0.8146226199825779,0.9057930325715974
27352,0.09418815036637337,0.2944763177032129
27353,0.014534667306002962,0.13124627476659592
27354,0.16598171426554567,0.6049641637184289
27355,0.29357082360460246,0.4467626515590398
27356,0.20130205175985305,0.5679530928398291
27357,0.11826352435937014,0.3745308058697699
27358,0.19254236122321144,0.7124495301498763
27359,0.30759227552256047,0.7352936000807798
27360,0.12791846571779886,0.5272506745182188
27361,0.044950617112606006,0.9076332843334141
27362,0.20290747892583652,0.5084395270620843
27363,0.12445617605837692,0.2504302247230752
27364,0.06576470510326721,0.4513355046511065
27365,0.2565403402925774,0.6975935668675043
27366,0.4660170576995292,0.5657390950009175
27367,0.288508145556678,0.4891441654248399
27368,0.10537176606732652,0.47617550780921486
27369,0.045554163664563004,0.039142721664555374
27370,0.028338970930116766,0.8135363742121099
27371,0.31317707875410083,0.3751111256603628
27372,0.07035450488564385,0.23886168727316012
27373,0.7238192008936309,0.691541458533552
